2020年,相模原市緑区,170139,85514,84625
2020年,相模原市中央区,273651,136956,136695
2020年,相模原市南区,281512,139345,142167
2020年,横須賀市,388504,193794,194710
2020年,平塚市,258524,129050,129474
2020年,鎌倉市,172821,81062,91759
2020年,藤沢市,437155,215672,221483
2020年,小田原市,188986,91347,97639
2020年,茅ヶ崎市,242603,117669,124934
2020年,逗子市,56981,26706,30275
2020年,三浦市,42098,20152,21946
2020年,秦野市,162579,82347,80232
2020年,厚木市,223747,115319,108428
2020年,大和市,239269,119592,119677
2020年,伊勢原市,101839,51481,50358
2020年,海老名市,136581,68628,67953
2020年,座間市,132180,65842,66338
2020年,南足柄市,40859,20013,20846
2020年,綾瀬市,83964,42597,41367
2020年,葉山町,31627,14891,16736
2020年,寒川町,48366,24468,23898
2020年,大磯町,31673,15420,16253
2020年,二宮町,27578,13300,14278
2020年,中井町,9299,4662,4637
2020年,大井町,17138,8438,8700
2020年,松田町,10840,5406,5434
2020年,山北町,9773,4825,4948
2020年,開成町,18333,8911,9422
2020年,箱根町,11303,5425,5878
2020年,真鶴町,6725,3124,3601
2020年,湯河原町,23433,10870,12563
2020年,愛川町,39894,20888,19006
2020年,清川村,3038,1556,1482
2020年,新潟県,2202358,1068840,1133518
2020年,新潟市,789715,379788,409927
2020年,新潟市北区,72847,35493,37354
2020年,新潟市東区,134527,64397,70130
2020年,新潟市中央区,180432,86053,94379
2020年,新潟市江南区,68001,32933,35068
2020年,新潟市秋葉区,75094,36022,39072
2020年,新潟市南区,43483,20983,22500
2020年,新潟市西区,160742,77673,83069
2020年,新潟市西蒲区,54589,26234,28355
2020年,長岡市,267115,131054,136061
2020年,三条市,94679,45829,48850
2020年,柏崎市,81549,40552,40997
2020年,新発田市,94976,45965,49011
2020年,小千谷市,34102,16886,17216
2020年,加茂市,25449,12414,13035
2020年,十日町市,49834,24343,25491
2020年,見附市,39252,19063,20189
2020年,村上市,57444,27476,29968
2020年,燕市,77234,37622,39612
2020年,糸魚川市,40778,20072,20706
2020年,妙高市,30402,14744,15658
2020年,五泉市,47650,22878,24772
2020年,上越市,188119,91921,96198
2020年,阿賀野市,40708,19568,21140
2020年,佐渡市,51513,24882,26631
2020年,魚沼市,34501,16807,17694
2020年,南魚沼市,54876,26779,28097
2020年,胎内市,28527,13955,14572
2020年,聖籠町,14266,7173,7093
2020年,弥彦村,7708,3732,3976
2020年,田上町,11231,5394,5837
2020年,阿賀町,9970,4824,5146
2020年,出雲崎町,4114,1978,2136
2020年,湯沢町,7770,3948,3822
2020年,津南町,8992,4322,4670
2020年,刈羽村,4384,2246,2138
2020年,関川村,5147,2444,2703
2020年,粟島浦村,353,181,172
2020年,富山県,1035612,502845,532767
2020年,富山市,414171,202364,211807
2020年,高岡市,166513,80498,86015
2020年,魚津市,40585,19733,20852
2020年,氷見市,43995,20896,23099
2020年,滑川市,32379,15749,16630
2020年,黒部市,39647,19506,20141
2020年,砺波市,48191,23424,24767
2020年,小矢部市,29018,14001,15017
2020年,南砺市,47976,22955,25021
2020年,射水市,90807,44272,46535
2020年,舟橋村,3133,1522,1611
2020年,上市町,19367,9254,10113
2020年,立山町,24862,12049,12813
2020年,入善町,23875,11387,12488
2020年,朝日町,11093,5235,5858
2020年,石川県,1133294,549910,583384
2020年,金沢市,463583,224594,238989
2020年,七尾市,50336,23971,26365
2020年,小松市,106292,52209,54083
2020年,輪島市,24633,11717,12916
2020年,珠洲市,12934,5936,6998
2020年,加賀市,63263,29952,33311
2020年,羽咋市,20429,9671,10758
2020年,かほく市,34911,16881,18030
2020年,白山市,110497,53696,56801
2020年,能美市,48547,24127,24420
2020年,野々市市,57260,29557,27703
2020年,川北町,6143,3027,3116
2020年,津幡町,36966,18046,18920
2020年,内灘町,26588,12778,13810
2020年,志賀町,18641,8883,9758
2020年,宝達志水町,12129,5720,6409
2020年,中能登町,16552,7976,8576
2020年,穴水町,7897,3794,4103
2020年,能登町,15693,7375,8318
2020年,福井県,767433,374072,393361
2020年,福井市,262501,127883,134618
2020年,敦賀市,64302,31800,32502
2020年,小浜市,29019,14325,14694
2020年,大野市,31324,15000,16324
2020年,勝山市,22180,10588,11592
2020年,鯖江市,68363,33324,35039
2020年,あわら市,27539,13058,14481
2020年,越前市,80667,39665,41002
2020年,坂井市,88533,42750,45783
2020年,永平寺町,18980,9231,9749
2020年,池田町,2424,1197,1227
2020年,南越前町,10009,4803,5206
2020年,越前町,20126,9721,10405
2020年,美浜町,9202,4618,4584
2020年,高浜町,10332,5426,4906
2020年,おおい町,7913,3971,3942
2020年,若狭町,14019,6712,7307
2020年,山梨県,810427,397392,413035
2020年,甲府市,189742,92895,96847
2020年,富士吉田市,46552,22648,23904
2020年,都留市,31023,14942,16081
2020年,山梨市,33465,16085,17380
2020年,大月市,22525,10925,11600
2020年,韮崎市,29082,14504,14578
2020年,南アルプス市,69494,34172,35322
2020年,北杜市,44096,21506,22590
2020年,甲斐市,75343,37236,38107
2020年,笛吹市,66979,32453,34526
2020年,上野原市,22677,11336,11341
2020年,甲州市,29259,14076,15183
2020年,中央市,31235,15522,15713
2020年,市川三郷町,14710,7164,7546
2020年,早川町,1098,627,471
2020年,身延町,10655,5218,5437
2020年,南部町,7157,3493,3664
2020年,富士川町,14225,6847,7378
2020年,昭和町,20916,10444,10472
2020年,道志村,1608,811,797
2020年,西桂町,4041,1947,2094
2020年,忍野村,9236,5134,4102
2020年,山中湖村,5178,2557,2621
2020年,鳴沢村,2834,1399,1435
2020年,富士河口湖町,26084,12837,13247
2020年,小菅村,684,344,340
2020年,丹波山村,529,270,259
2020年,長野県,2049683,1000961,1048722
2020年,長野市,373251,181556,191695
2020年,松本市,241337,118325,123012
2020年,上田市,154155,75387,78768
2020年,岡谷市,47820,23219,24601
2020年,飯田市,98206,47307,50899
2020年,諏訪市,48774,23815,24959
2020年,須坂市,49583,24327,25256
2020年,小諸市,41008,19974,21034
2020年,伊那市,66111,32436,33675
2020年,駒ヶ根市,32218,15726,16492
2020年,中野市,42361,20563,21798
2020年,大町市,26069,12603,13466
2020年,飯山市,19547,9497,10050
2020年,茅野市,56500,28256,28244
2020年,塩尻市,67302,33624,33678
2020年,佐久市,98300,48061,50239
2020年,千曲市,58900,28409,30491
2020年,東御市,30154,14788,15366
2020年,安曇野市,94278,45390,48888
2020年,小海町,4357,2142,2215
2020年,川上村,4350,2595,1755
2020年,南牧村,3272,1822,1450
2020年,南相木村,966,474,492
2020年,北相木村,753,378,375
2020年,佐久穂町,10217,4963,5254
2020年,軽井沢町,19197,9181,10016
2020年,御代田町,15563,7712,7851
2020年,立科町,6617,3326,3291
2020年,青木村,4124,1978,2146
2020年,長和町,5606,2780,2826
2020年,下諏訪町,19171,9242,9929
2020年,富士見町,14108,6848,7260
2020年,原村,7684,3772,3912
2020年,辰野町,18562,9018,9544
2020年,箕輪町,24981,12506,12475
2020年,飯島町,9007,4392,4615
2020年,南箕輪村,15817,7858,7959
2020年,中川村,4649,2189,2460
2020年,宮田村,8570,4163,4407
2020年,松川町,12539,6073,6466
2020年,高森町,12814,6158,6656
2020年,阿南町,4302,2075,2227
2020年,阿智村,6071,2894,3177
2020年,平谷村,389,192,197
2020年,根羽村,853,411,442
2020年,下條村,3545,1709,1836
2020年,売木村,549,251,298
2020年,天龍村,1175,556,619
2020年,泰阜村,1542,726,816
2020年,喬木村,5977,2909,3068
2020年,豊丘村,6430,3188,3242
2020年,大鹿村,1021,538,483
2020年,上松町,4123,2037,2086
2020年,南木曽町,3917,1896,2021
2020年,木祖村,2694,1236,1458
2020年,王滝村,716,338,378
2020年,大桑村,3439,1681,1758
2020年,木曽町,10583,5153,5430
2020年,麻績村,2595,1219,1376
2020年,生坂村,1640,818,822
2020年,山形村,8404,4106,4298
2020年,朝日村,4282,2110,2172
2020年,筑北村,4150,2051,2099
2020年,池田町,9388,4555,4833
2020年,松川村,9611,4608,5003
2020年,白馬村,8585,4260,4325
2020年,小谷村,2645,1369,1276
2020年,坂城町,14020,6919,7101
2020年,小布施町,10661,5124,5537
2020年,高山村,6626,3246,3380
2020年,山ノ内町,11363,5530,5833
2020年,木島平村,4374,2117,2257
2020年,野沢温泉村,3278,1567,1711
2020年,信濃町,7745,3814,3931
2020年,小川村,2225,1104,1121
2020年,飯綱町,10300,5017,5283
2020年,栄村,1667,804,863
2020年,岐阜県,1979781,960625,1019156
2020年,岐阜市,402742,191690,211052
2020年,大垣市,158342,77009,81333
2020年,高山市,84463,40486,43977
2020年,多治見市,106810,51441,55369
2020年,関市,85283,41671,43612
2020年,中津川市,76658,37414,39244
2020年,美濃市,19267,9295,9972
2020年,瑞浪市,37175,18156,19019
2020年,羽島市,65684,32313,33371
2020年,恵那市,47818,23154,24664
2020年,美濃加茂市,56718,28138,28580
2020年,土岐市,55374,26816,28558
2020年,各務原市,144619,71253,73366
2020年,可児市,100037,49221,50816
2020年,山県市,25291,12191,13100
2020年,瑞穂市,56411,28115,28296
2020年,飛騨市,22556,10864,11692
2020年,本巣市,32940,15938,17002
2020年,郡上市,39003,19051,19952
2020年,下呂市,30443,14469,15974
2020年,海津市,32749,16050,16699
2020年,岐南町,25890,12668,13222
2020年,笠松町,22220,10514,11706
2020年,養老町,26897,13123,13774
2020年,垂井町,26419,12988,13431
2020年,関ケ原町,6612,3203,3409
2020年,神戸町,18587,9098,9489
2020年,輪之内町,9664,4808,4856
2020年,安八町,14355,7040,7315
2020年,揖斐川町,19535,9364,10171
2020年,大野町,22048,10780,11268
2020年,池田町,23378,11426,11952
2020年,北方町,18148,8652,9496
2020年,坂祝町,8069,4165,3904
2020年,富加町,5627,2704,2923
2020年,川辺町,9866,4868,4998
2020年,七宗町,3408,1609,1799
2020年,八百津町,10201,4907,5294
2020年,白川町,7417,3487,3930
2020年,東白川村,2017,964,1053
2020年,御嵩町,17529,8767,8762
2020年,白川村,1511,755,756
2020年,静岡県,3635220,1791719,1843501
2020年,静岡市,693759,337888,355871
2020年,静岡市葵区,249451,120009,129442
2020年,静岡市駿河区,213107,105156,107951
2020年,静岡市清水区,231201,112723,118478
2020年,浜松市,791155,393046,398109
2020年,浜松市中区,235373,117413,117960
2020年,浜松市東区,129410,64377,65033
2020年,浜松市西区,108198,53488,54710
2020年,浜松市南区,99826,50037,49789
2020年,浜松市北区,92792,45698,47094
2020年,浜松市浜北区,98823,49088,49735
2020年,浜松市天竜区,26733,12945,13788
2020年,沼津市,189611,93094,96517
2020年,熱海市,34233,15440,18793
2020年,三島市,107851,52440,55411
2020年,富士宮市,128147,63390,64757
2020年,伊東市,65529,30684,34845
2020年,島田市,95759,46740,49019
2020年,富士市,245489,120723,124766
2020年,磐田市,166744,83993,82751
2020年,焼津市,136891,66959,69932
2020年,掛川市,114989,57700,57289
2020年,藤枝市,141385,68816,72569
2020年,御殿場市,86689,44452,42237
2020年,袋井市,87882,44544,43338
2020年,下田市,20195,9679,10516
2020年,裾野市,50945,25776,25169
2020年,湖西市,57907,29627,28280
2020年,伊豆市,28264,13362,14902
2020年,御前崎市,31117,15810,15307
2020年,菊川市,47823,24174,23649
2020年,伊豆の国市,46820,22458,24362
2020年,牧之原市,43524,21431,22093
2020年,東伊豆町,11487,5441,6046
2020年,河津町,6884,3326,3558
2020年,南伊豆町,7923,3754,4169
2020年,松崎町,6039,2838,3201
2020年,西伊豆町,7089,3351,3738
2020年,函南町,36802,17914,18888
2020年,清水町,31720,15405,16315
2020年,長泉町,43365,21438,21927
2020年,小山町,18585,9846,8739
2020年,吉田町,28937,14417,14520
2020年,川根本町,6206,3055,3151
2020年,森町,17475,8708,8767
2020年,愛知県,7546192,3762249,3783943
2020年,名古屋市,2333406,1146556,1186850
2020年,名古屋市千種区,165420,80260,85160
2020年,名古屋市東区,84410,40426,43984
2020年,名古屋市北区,163282,79276,84006
2020年,名古屋市西区,151198,74789,76409
2020年,名古屋市中村区,138660,70102,68558
2020年,名古屋市中区,93283,46104,47179
2020年,名古屋市昭和区,107698,52996,54702
2020年,名古屋市瑞穂区,108423,51999,56424
2020年,名古屋市熱田区,66956,33348,33608
2020年,名古屋市中川区,220738,108932,111806
2020年,名古屋市港区,143764,72203,71561
2020年,名古屋市南区,134631,68356,66275
2020年,名古屋市守山区,176512,86037,90475
2020年,名古屋市緑区,248914,122015,126899
2020年,名古屋市名東区,164677,78791,85886
2020年,名古屋市天白区,164840,80922,83918
2020年,豊橋市,372134,186217,185917
2020年,岡崎市,384805,193692,191113
2020年,一宮市,379981,184796,195185
2020年,瀬戸市,127869,62603,65266
2020年,半田市,117925,59374,58551
2020年,春日井市,308832,152353,156479
2020年,豊川市,184659,91959,92700
2020年,津島市,60958,29664,31294
2020年,碧南市,72528,37324,35204
2020年,刈谷市,153926,80203,73723
2020年,豊田市,422511,220755,201756
2020年,安城市,188512,96513,91999
2020年,西尾市,169127,85615,83512
2020年,蒲郡市,79501,39312,40189
2020年,犬山市,73122,36247,36875
2020年,常滑市,58735,28579,30156
2020年,江南市,98284,47914,50370
2020年,小牧市,149033,75373,73660
2020年,稲沢市,134738,66400,68338
2020年,新城市,44382,22009,22373
2020年,東海市,113838,59172,54666
2020年,大府市,93154,47381,45773
2020年,知多市,84371,42326,42045
2020年,知立市,72248,38146,34102
2020年,尾張旭市,83182,40452,42730
2020年,高浜市,46064,23765,22299
2020年,岩倉市,48003,23867,24136
2020年,豊明市,69312,35067,34245
2020年,日進市,91566,45176,46390
2020年,田原市,59379,30143,29236
2020年,愛西市,60839,29542,31297
2020年,清須市,67464,33554,33910
2020年,北名古屋市,86447,43075,43372
2020年,弥富市,43001,21454,21547
2020年,みよし市,61965,32108,29857
2020年,あま市,86185,42585,43600
2020年,長久手市,60112,29132,30980
2020年,東郷町,44128,22152,21976
2020年,豊山町,15615,7940,7675
2020年,大口町,24262,12219,12043
2020年,扶桑町,34136,16841,17295
2020年,大治町,32403,16298,16105
2020年,蟹江町,37351,18433,18918
2020年,飛島村,4580,2261,2319
2020年,阿久比町,28400,13971,14429
2020年,東浦町,49659,24744,24915
2020年,南知多町,16621,8074,8547
2020年,美浜町,22491,11214,11277
2020年,武豊町,43565,22127,21438
2020年,幸田町,42479,21508,20971
2020年,設楽町,4445,2167,2278
2020年,東栄町,2942,1415,1527
2020年,豊根村,1017,482,535
2020年,三重県,1771440,864629,906811
2020年,津市,274759,133547,141212
2020年,四日市市,305744,152708,153036
2020年,伊勢市,122855,58166,64689
2020年,松阪市,159231,76393,82838
2020年,桑名市,138671,68096,70575
2020年,鈴鹿市,195742,97355,98387
2020年,名張市,76414,36862,39552
2020年,尾鷲市,16257,7556,8701
2020年,亀山市,49878,25164,24714
2020年,鳥羽市,17537,8256,9281
2020年,熊野市,15966,7381,8585
2020年,いなべ市,45000,23111,21889
2020年,志摩市,46104,21220,24884
2020年,伊賀市,88863,43470,45393
2020年,木曽岬町,6020,3028,2992
2020年,東員町,25791,12608,13183
2020年,菰野町,40571,19875,20696
2020年,朝日町,11022,5489,5533
2020年,川越町,15131,7804,7327
2020年,多気町,14017,6746,7271
2020年,明和町,22473,10675,11798
2020年,大台町,8675,4105,4570
2020年,玉城町,15044,7182,7862
2020年,度会町,7852,3800,4052
2020年,大紀町,7822,3652,4170
2020年,南伊勢町,10979,5091,5888
2020年,紀北町,14618,6756,7862
2020年,御浜町,8081,3768,4313
2020年,紀宝町,10323,4765,5558
2020年,滋賀県,1414248,697630,716618
2020年,大津市,345202,166754,178448
2020年,彦根市,113693,56500,57193
2020年,長浜市,113719,55411,58308
2020年,近江八幡市,81170,39692,41478
2020年,草津市,143958,72634,71324
2020年,守山市,83271,40875,42396
2020年,栗東市,68879,34193,34686
2020年,甲賀市,88417,44030,44387
2020年,野洲市,50541,25115,25426
2020年,湖南市,54492,28175,26317
2020年,高島市,46379,22758,23621
2020年,東近江市,112872,56287,56585
2020年,米原市,37201,18044,19157
2020年,日野町,20975,10555,10420
2020年,竜王町,11797,6200,5597
2020年,愛荘町,20895,10377,10518
2020年,豊郷町,7139,3465,3674
2020年,甲良町,6365,3061,3304
2020年,多賀町,7283,3504,3779
2020年,京都府,2579921,1231607,1348314
2020年,京都市,1464890,692310,772580
2020年,京都市北区,117252,55732,61520
2020年,京都市上京区,83949,38571,45378
2020年,京都市左京区,166254,79942,86312
2020年,京都市中京区,110557,50519,60038
2020年,京都市東山区,36651,16091,20560
2020年,京都市下京区,82811,38103,44708
2020年,京都市南区,102034,50629,51405
2020年,京都市右京区,202193,94904,107289
2020年,京都市伏見区,278131,133098,145033
2020年,京都市山科区,135194,63522,71672
2020年,京都市西京区,149864,71199,78665
2020年,福知山市,77349,38505,38844
2020年,舞鶴市,80383,40248,40135
2020年,綾部市,31878,15253,16625
2020年,宇治市,179783,86345,93438
2020年,宮津市,16769,7943,8826
2020年,亀岡市,86197,41659,44538
2020年,城陽市,74643,35864,38779
2020年,向日市,56882,27102,29780
2020年,長岡京市,80649,38797,41852
2020年,八幡市,70479,34021,36458
2020年,京田辺市,73773,36107,37666
2020年,京丹後市,50867,24361,26506
2020年,南丹市,31650,15396,16254
2020年,木津川市,77960,37326,40634
2020年,大山崎町,15970,7720,8250
2020年,久御山町,15280,7433,7847
2020年,井手町,7411,3597,3814
2020年,宇治田原町,8923,4501,4422
2020年,笠置町,1142,540,602
2020年,和束町,3483,1617,1866
2020年,精華町,36220,17233,18987
2020年,南山城村,2390,1124,1266
2020年,京丹波町,12913,6114,6799
2020年,伊根町,1930,946,984
2020年,与謝野町,20107,9545,10562
2020年,大阪府,8842523,4236023,4606500
2020年,大阪市,2754742,1327024,1427718
2020年,大阪市都島区,107986,51759,56227
2020年,大阪市福島区,79397,37642,41755
2020年,大阪市此花区,65304,31600,33704
2020年,大阪市西区,105891,49600,56291
2020年,大阪市港区,81001,39497,41504
2020年,大阪市大正区,62149,30183,31966
2020年,大阪市天王寺区,82216,37996,44220
2020年,大阪市浪速区,75628,38430,37198
2020年,大阪市西淀川区,95957,47096,48861
2020年,大阪市東淀川区,177286,86680,90606
2020年,大阪市東成区,85024,40333,44691
2020年,大阪市生野区,127479,60344,67135
2020年,大阪市旭区,89755,42692,47063
2020年,大阪市城東区,169135,80220,88915
2020年,大阪市阿倍野区,111141,51179,59962
2020年,大阪市住吉区,153225,71228,81997
2020年,大阪市東住吉区,127960,60134,67826
2020年,大阪市西成区,106219,61318,44901
2020年,大阪市淀川区,183586,91343,92243
2020年,大阪市鶴見区,112754,53179,59575
2020年,大阪市住之江区,120157,57610,62547
2020年,大阪市平野区,192211,90536,101675
2020年,大阪市北区,139502,67784,71718
2020年,大阪市中央区,103779,48641,55138
2020年,堺市,826447,393880,432567
2020年,堺市堺区,148801,73617,75184
2020年,堺市中区,121277,58083,63194
2020年,堺市東区,85072,40399,44673
2020年,堺市西区,135462,64560,70902
2020年,堺市南区,138519,64138,74381
2020年,堺市北区,159688,74968,84720
2020年,堺市美原区,37628,18115,19513
2020年,岸和田市,190796,90418,100378
2020年,豊中市,401818,188933,212885
2020年,池田市,105017,49968,55049
2020年,吹田市,385787,185316,200471
2020年,泉大津市,74431,35216,39215
2020年,高槻市,352876,168083,184793
2020年,貝塚市,84463,40481,43982
2020年,守口市,143063,69140,73923
2020年,枚方市,397596,188373,209223
2020年,茨木市,288014,138621,149393
2020年,八尾市,264654,125839,138815
2020年,泉佐野市,100182,47822,52360
2020年,富田林市,108768,50937,57831
2020年,寝屋川市,229749,110767,118982
2020年,河内長野市,101764,47397,54367
2020年,松原市,117611,56517,61094
2020年,大東市,119184,57836,61348
2020年,和泉市,184634,88769,95865
2020年,箕面市,136954,65001,71953
2020年,柏原市,68789,32960,35829
2020年,羽曳野市,108872,51098,57774
2020年,門真市,119807,58805,61002
2020年,摂津市,87497,43172,44325
2020年,高石市,55599,26302,29297
2020年,藤井寺市,63714,29954,33760
2020年,東大阪市,494074,240292,253782
2020年,泉南市,60139,28732,31407
2020年,四條畷市,55198,26747,28451
2020年,交野市,75077,35818,39259
2020年,大阪狭山市,58486,27427,31059
2020年,阪南市,51262,24234,27028
2020年,島本町,30899,14596,16303
2020年,豊能町,18284,8679,9605
2020年,能勢町,9062,4330,4732
2020年,忠岡町,16571,7953,8618
2020年,熊取町,43796,21305,22491
2020年,田尻町,8438,4176,4262
2020年,岬町,14787,6837,7950
2020年,太子町,13001,6318,6683
2020年,河南町,15718,7635,8083
2020年,千早赤阪村,4903,2315,2588
2020年,兵庫県,5469184,2600622,2868562
2020年,神戸市,1527022,717052,809970
2020年,神戸市東灘区,213773,99473,114300
2020年,神戸市灘区,136854,63578,73276
2020年,神戸市兵庫区,109270,52936,56334
2020年,神戸市長田区,94933,44698,50235
2020年,神戸市須磨区,158888,73108,85780
2020年,神戸市垂水区,215562,100345,115217
2020年,神戸市北区,210747,99554,111193
2020年,神戸市中央区,147715,68308,79407
2020年,神戸市西区,239280,115052,124228
2020年,姫路市,530723,256665,274058
2020年,尼崎市,459717,222242,237475
2020年,明石市,303838,146778,157060
2020年,西宮市,485705,226078,259627
2020年,洲本市,41329,19651,21678
2020年,芦屋市,94038,42034,52004
2020年,伊丹市,198244,95637,102607
2020年,相生市,28374,13594,14780
2020年,豊岡市,77519,37307,40212
2020年,加古川市,260988,127544,133444
2020年,赤穂市,45921,22109,23812
2020年,西脇市,38714,18545,20169
2020年,宝塚市,226658,103701,122957
2020年,三木市,75373,36266,39107
2020年,高砂市,87758,42402,45356
2020年,川西市,152473,71294,81179
2020年,小野市,47591,23238,24353
2020年,三田市,109324,52339,56985
2020年,加西市,42750,21086,21664
2020年,丹波篠山市,39637,18816,20821
2020年,養父市,22137,10628,11509
2020年,丹波市,61511,29473,32038
2020年,南あわじ市,44180,21122,23058
2020年,朝来市,29002,13885,15117
2020年,淡路市,42028,19880,22148
2020年,宍粟市,34852,16636,18216
2020年,加東市,40683,19963,20720
2020年,たつの市,74355,35930,38425
2020年,猪名川町,29703,13977,15726
2020年,多可町,19284,9318,9966
2020年,稲美町,30268,14767,15501
2020年,播磨町,33561,16292,17269
2020年,市川町,11239,5481,5758
2020年,福崎町,19376,9454,9922
2020年,神河町,10633,4963,5670
2020年,太子町,33498,16250,17248
2020年,上郡町,13896,6722,7174
2020年,佐用町,15885,7570,8315
2020年,香美町,16069,7634,8435
2020年,新温泉町,13328,6299,7029
2020年,奈良県,1325437,624160,701277
2020年,奈良市,354833,164875,189958
2020年,大和高田市,61779,28969,32810
2020年,大和郡山市,83276,39225,44051
2020年,天理市,63941,31296,32645
2020年,橿原市,120972,57342,63630
2020年,桜井市,54870,25907,28963
2020年,五條市,27947,13178,14769
2020年,御所市,24113,11125,12988
2020年,生駒市,116951,55232,61719
2020年,香芝市,78148,36924,41224
2020年,葛城市,36845,17532,19313
2020年,宇陀市,28144,13377,14767
2020年,山添村,3227,1540,1687
2020年,平群町,18025,8452,9573
2020年,三郷町,23233,10881,12352
2020年,斑鳩町,27611,12991,14620
2020年,安堵町,7225,3384,3841
2020年,川西町,8165,3940,4225
2020年,三宅町,6443,3050,3393
2020年,田原本町,31213,14883,16330
2020年,曽爾村,1294,594,700
2020年,御杖村,1480,695,785
2020年,高取町,6736,3140,3596
2020年,明日香村,5237,2472,2765
2020年,上牧町,21715,10113,11602
2020年,王寺町,24054,11377,12677
2020年,広陵町,33842,16069,17773
2020年,河合町,17032,7916,9116
2020年,吉野町,6232,2840,3392
2020年,大淀町,16728,7938,8790
2020年,下市町,5042,2356,2686
2020年,黒滝村,626,296,330
2020年,天川村,1179,568,611
2020年,野迫川村,358,176,182
2020年,十津川村,3063,1664,1399
2020年,下北山村,751,359,392
2020年,上北山村,446,227,219
2020年,川上村,1159,554,605
2020年,東吉野村,1502,703,799
2020年,和歌山県,923033,435090,487943
2020年,和歌山市,356858,167954,188904
2020年,海南市,48400,22545,25855
2020年,橋本市,60863,28633,32230
2020年,有田市,26553,12579,13974
2020年,御坊市,23488,11400,12088
2020年,田辺市,69906,32798,37108
2020年,新宮市,27187,12613,14574
2020年,紀の川市,58856,27826,31030
2020年,岩出市,53993,25972,28021
2020年,紀美野町,8264,3796,4468
2020年,かつらぎ町,15990,7432,8558
2020年,九度山町,3859,1781,2078
2020年,高野町,2969,1496,1473
2020年,湯浅町,11117,5189,5928
2020年,広川町,6785,3194,3591
2020年,有田川町,25274,11947,13327
2020年,美浜町,6866,3217,3649
2020年,日高町,7673,3657,4016
2020年,由良町,5373,2687,2686
2020年,印南町,7722,3660,4062
2020年,みなべ町,11823,5605,6218
2020年,日高川町,9223,4449,4774
2020年,白浜町,20270,9441,10829
2020年,上富田町,15240,7250,7990
2020年,すさみ町,3687,1748,1939
2020年,那智勝浦町,14144,6532,7612
2020年,太地町,2797,1231,1566
2020年,古座川町,2480,1129,1351
2020年,北山村,404,183,221
2020年,串本町,14969,7146,7823
2020年,鳥取県,553847,264497,289350
2020年,鳥取市,188614,91382,97232
2020年,米子市,147421,69756,77665
2020年,倉吉市,46526,21839,24687
2020年,境港市,32760,15779,16981
2020年,岩美町,10811,5180,5631
2020年,若桜町,2868,1356,1512
2020年,智頭町,6436,3008,3428
2020年,八頭町,15945,7613,8332
2020年,三朝町,6068,2876,3192
2020年,湯梨浜町,16062,7657,8405
2020年,琴浦町,16373,7678,8695
2020年,北栄町,14238,6817,7421
2020年,日吉津村,3504,1629,1875
2020年,大山町,15405,7399,8006
2020年,南部町,10319,4923,5396
2020年,伯耆町,10710,5054,5656
2020年,日南町,4199,1984,2215
2020年,日野町,2909,1323,1586
2020年,江府町,2679,1244,1435
2020年,島根県,671602,324394,347208
2020年,松江市,203779,98577,105202
2020年,浜田市,54622,27296,27326
2020年,出雲市,172887,83511,89376
2020年,益田市,45039,21366,23673
2020年,大田市,32866,15740,17126
2020年,安来市,37113,17760,19353
2020年,江津市,22979,10894,12085
2020年,雲南市,36024,17318,18706
2020年,奥出雲町,11859,5705,6154
2020年,飯南町,4577,2158,2419
2020年,川本町,3251,1556,1695
2020年,美郷町,4355,2081,2274
2020年,邑南町,10166,4878,5288
2020年,津和野町,6879,3220,3659
2020年,吉賀町,6079,2942,3137
2020年,海士町,2267,1111,1156
2020年,西ノ島町,2788,1430,1358
2020年,知夫村,634,323,311
2020年,隠岐の島町,13438,6528,6910
2020年,岡山県,1889607,908231,981376
2020年,岡山市,725108,348694,376414
2020年,岡山市北区,314685,153498,161187
2020年,岡山市中区,149328,70154,79174
2020年,岡山市東区,93179,44263,48916
2020年,岡山市南区,167916,80779,87137
2020年,倉敷市,474793,228312,246481
2020年,津山市,99994,48021,51973
2020年,玉野市,56582,27450,29132
2020年,笠岡市,46134,21878,24256
2020年,井原市,38406,18352,20054
2020年,総社市,69106,33436,35670
2020年,高梁市,29101,14222,14879
2020年,新見市,28113,13419,14694
2020年,備前市,32345,15519,16826
2020年,瀬戸内市,36054,17318,18736
2020年,赤磐市,42686,20468,22218
2020年,真庭市,42766,20397,22369
2020年,美作市,25963,12448,13515
2020年,浅口市,32810,15769,17041
2020年,和気町,13634,6472,7162
2020年,早島町,12376,5933,6443
2020年,里庄町,10960,5201,5759
2020年,矢掛町,13423,6411,7012
2020年,新庄村,816,380,436
2020年,鏡野町,12068,5814,6254
2020年,勝央町,10894,5208,5686
2020年,奈義町,5582,2781,2801
2020年,西粟倉村,1400,652,748
2020年,久米南町,4534,2172,2362
2020年,美咲町,13065,6230,6835
2020年,吉備中央町,10894,5274,5620
2020年,広島県,2801388,1357356,1444032
2020年,広島市,1201281,579466,621815
2020年,広島市中区,142746,67667,75079
2020年,広島市東区,119397,56875,62522
2020年,広島市南区,145889,71568,74321
2020年,広島市西区,190327,91103,99224
2020年,広島市安佐南区,247118,120321,126797
2020年,広島市安佐北区,139040,65979,73061
2020年,広島市安芸区,77127,38286,38841
2020年,広島市佐伯区,139637,67667,71970
2020年,呉市,214717,103801,110916
